,read_id,start,end,Sample
747,f20cbc7c-ed77-461a-9224-96a11d3ebb0b,189724,190835,E rd+ss RNA
748,98b76468-1a86-414e-9a38-2bea347d6458,189724,190793,E rd+ss RNA
749,79262f5d-a076-470f-b835-cc3a03a1b832,189724,191709,E rd+ss RNA
750,417a4d09-ab3d-43fc-a69b-de56281b37b1,189724,191705,E rd+ss RNA
751,d79867c1-7d60-4ae5-9a8c-711c804c4fac,189724,190796,E rd+ss RNA
752,0d3f528d-a62d-473d-a763-f0a233115a85,189724,190792,E rd+ss RNA
753,0b3fa3ad-88a7-42b8-89e5-68583cec59c0,189724,191716,E rd+ss RNA
754,379e2693-d60a-46ec-9497-990402f5d66e,189724,190763,E rd+ss RNA
755,e6183cde-e2e7-49c9-b276-9c884ebf8df6,189724,190713,E rd+ss RNA
756,c4493083-4701-44a6-9909-45426b5f02c7,189724,191739,E rd+ss RNA
757,c28045d4-bce1-4d91-9ee0-f7a82be1e300,189724,190798,E rd+ss RNA
758,c060bf29-fda2-4a47-92d9-0dd1c5d6064c,189724,190797,E rd+ss RNA
759,c3670629-bb77-4ace-a47a-abc871f78779,189724,190792,E rd+ss RNA
760,e06eafde-86ef-4317-b766-3084037062cd,189724,190792,E rd+ss RNA
761,e0e4435e-867f-4722-bae5-f92a352ef6cb,189724,190763,E rd+ss RNA
762,00c13af7-f898-4ab0-a91f-1e5b13a99d51,189724,190793,E rd+ss RNA
763,c4efa4d2-fb69-4162-a03f-86dadddd10c4,189724,190273,E rd+ss RNA
764,312a25a3-0a20-4470-9445-4ec993b702ac,189724,190792,E rd+ss RNA
765,2bd09aa1-da29-48d4-ab61-a6131f577cc5,189724,190760,E rd+ss RNA
766,d07a365f-3583-449b-9430-ecca3c868993,189724,190781,E rd+ss RNA
767,94a07295-e033-4c48-8f8e-831b85d67c70,189724,190776,E rd+ss RNA
768,e0ac9b2b-670a-4b56-9edf-32f24ede8ca4,189724,190721,E rd+ss RNA
769,747880ac-d4f5-4f61-8a40-17f561162739,189724,191709,E rd+ss RNA
770,e5e15065-168f-4011-a0f1-1403c1095f7e,189724,190759,E rd+ss RNA
771,0ff48325-a552-459b-8cb3-1930e57f092c,189724,190796,E rd+ss RNA
772,068a83c6-886b-43ec-985d-7af5768b6525,189724,192192,E rd+ss RNA
773,971d9940-79c0-44d2-9b71-05b92bb68205,189724,190797,E rd+ss RNA
774,8f41e61a-e4b3-47fd-bb77-ff60372b2083,189724,190801,E rd+ss RNA
775,71da4b8b-c818-4e81-adaa-7408d3c2166b,189724,190763,E rd+ss RNA
776,fcd31722-bc15-4fc5-8191-44a282f6484f,189724,191682,E rd+ss RNA
777,ea59605f-9517-4b05-8824-31111eb5c635,189724,190793,E rd+ss RNA
778,722ff3f1-9fd7-4c71-a067-498293429ae8,189724,191723,E rd+ss RNA
779,cc811b2b-3d02-4120-a809-a48d1a078dc1,189724,190801,E rd+ss RNA
780,56339265-4bb7-43a7-b0d4-ef88a8ed772b,189724,190740,E rd+ss RNA
781,7510bc90-65fb-425b-a432-b6947c2f00c1,189724,190763,E rd+ss RNA
782,49a706c5-3887-4519-838b-4f84f2aa957d,189724,190792,E rd+ss RNA
783,fef67e27-19c7-44eb-835c-d7c690538f63,189724,190793,E rd+ss RNA
784,38a643f6-db7f-4b88-8ef9-fa8d98d42707,189724,190803,E rd+ss RNA
785,94cdab3f-d201-4c05-8120-b4be45ca7bff,189724,190762,E rd+ss RNA
786,6e6fe21d-130f-44cb-b4fd-a918a7530699,189724,190794,E rd+ss RNA
787,1803c0bb-fce7-493c-aeb5-1698a831fb1e,189724,190793,E rd+ss RNA
788,d45463c9-e9d1-4895-8149-8e8aadb39854,189724,190582,E rd+ss RNA
789,0f4f41da-6ffd-4d7d-8f77-57cb7716f949,189724,190785,E rd+ss RNA
790,ee4067b2-8614-4e0a-82f5-34b148a78195,189724,190760,E rd+ss RNA
791,49fa9a1a-06fe-46f2-ac95-f1fd9a111271,189724,190265,E rd+ss RNA
792,bd4f99f5-0e9c-417a-bf0c-b3aaccbed6bc,189724,191307,E rd+ss RNA
793,badc96d6-2c52-4f8e-b28d-3c865544cf3a,189724,190793,E rd+ss RNA
794,602d5681-2253-48fb-ba63-256129a7506d,189724,191705,E rd+ss RNA
795,be7d2c25-c51c-4aa2-9ede-8237674d8f89,189724,190423,E rd+ss RNA
796,061f9c8c-ac3e-459b-9368-60f6f39c4b04,189724,190759,E rd+ss RNA
797,7634c81c-ebe8-4c33-aa1a-65c43d4b820b,189724,190797,E rd+ss RNA
798,2c1d34e9-23c5-4c28-baed-9ce4f7f53c71,189724,190342,E rd+ss RNA
799,9ae48081-578d-47af-a735-aca4f0360609,189724,191632,E rd+ss RNA
800,21a3c290-a761-4f3e-a15a-63d1adcac032,189724,190793,E rd+ss RNA
801,8f1f9ecd-23a3-4918-b1b1-1b2db137a467,189724,190763,E rd+ss RNA
802,dff319b1-01a9-439e-94dd-17a77b47a627,189724,190798,E rd+ss RNA
803,d2dc8325-53f2-4780-b094-35e2530c21ee,189724,190793,E rd+ss RNA
804,5d295416-acd3-4c18-894f-d996d8bb282c,189724,190728,E rd+ss RNA
805,b5c06b0b-c665-4d32-a244-9d04ccc00199,189724,191623,E rd+ss RNA
806,33415c7c-9284-4312-89db-0149941ac92f,189724,191716,E rd+ss RNA
807,fc4fc141-9005-461d-ac3b-ffa9a47f4531,189724,190760,E rd+ss RNA
808,2f03858f-ab10-4fb2-92c2-8fa4915b7630,189724,190792,E rd+ss RNA
809,78888b40-44fb-4e4b-a6d0-e41401782bda,189724,190775,E rd+ss RNA
810,da567afc-6eae-405c-82ea-2b57c82cca43,189724,190247,E rd+ss RNA
811,4a4cfad8-6a1d-4f30-b656-9b3f3f7e7f46,189725,190796,E rd+ss RNA
812,e9623f42-7079-4410-8d3a-7129a9ceeea9,189725,191743,E rd+ss RNA
813,60afa073-50c8-4812-a30f-7207e3721fc8,189725,190798,E rd+ss RNA
814,dcab5241-67ea-4316-80f3-11b30024e5c4,189725,190793,E rd+ss RNA
815,afeec6ab-c3bf-4061-95dc-97e4e6b46d9c,189725,190792,E rd+ss RNA
816,c0c4a5e1-de6a-4627-aa20-ef383aadba19,189726,191742,E rd+ss RNA
817,06a91b12-449d-4f47-8fa3-ebdd291ba6f4,189726,190783,E rd+ss RNA
818,751ff6cf-d4c1-444b-ae10-1fcab06aba94,189726,190792,E rd+ss RNA
819,4150368e-db94-4513-951c-ef47f0a97a40,189726,190796,E rd+ss RNA
820,e64a1656-f42c-4b23-8203-b07d60ec80d6,189726,191738,E rd+ss RNA
821,10dd65db-1467-4f9f-a1e1-09dbdb0e607a,189726,191743,E rd+ss RNA
822,662728e4-098c-4c87-ae26-516a4b80b0b4,189726,190793,E rd+ss RNA
823,45a196d1-2783-4af6-bf55-d013ba634e3b,189726,190792,E rd+ss RNA
824,c471a253-d29c-49de-9ea2-718e0e732b65,189726,190760,E rd+ss RNA
825,5754155b-a55b-47de-a482-0de777e74f23,189726,190760,E rd+ss RNA
826,230a7fea-6ca2-4a0a-bc10-012811270b74,189727,191692,E rd+ss RNA
827,0ccca78c-2c4f-4852-b49b-afabecb84b11,189727,190798,E rd+ss RNA
828,f4744364-6fd6-4c70-8ce8-4da2c1aeca15,189727,190794,E rd+ss RNA
829,18a44149-de43-49e1-b673-2a49edbb5d8a,189727,190794,E rd+ss RNA
830,6d03abb8-431f-46c5-a13a-0600b0d6b416,189727,191744,E rd+ss RNA
831,bf2a1761-eadd-4160-93bb-d6edc09b1295,189727,190801,E rd+ss RNA
832,d4501dcb-5af4-4599-9cc9-1aaa0c18def1,189727,190794,E rd+ss RNA
833,c1a44a80-a316-49dc-8d44-c30e533b981c,189727,190793,E rd+ss RNA
834,69c6fe24-3a3f-489b-93e0-feea10a390c5,189727,190745,E rd+ss RNA
835,9eb1a5e6-445c-47b8-ad75-70cc282a2958,189727,190796,E rd+ss RNA
836,e155e158-ae10-4fe6-a885-c02bd478233a,189727,191742,E rd+ss RNA
837,f9d2f211-1164-412d-a193-34fe814b15ca,189727,191308,E rd+ss RNA
838,a2372993-8668-4257-99f8-c333ab234620,189727,190794,E rd+ss RNA
839,af5b2862-fd95-4ac3-9db2-f059f398b5fe,189727,190759,E rd+ss RNA
840,1ba05590-460d-4b0f-a01a-13a233ec891a,189727,190792,E rd+ss RNA
841,ba4013fe-93af-4619-9780-180b1ee9bc85,189727,191741,E rd+ss RNA
842,1cd30830-4474-4874-bd1d-729dbac4e078,189727,190791,E rd+ss RNA
843,7d46737a-7d54-49c4-836a-0a3379e70fa2,189727,190762,E rd+ss RNA
844,8760b5a4-bee1-4d5c-a616-bdd23016bbe0,189727,190798,E rd+ss RNA
845,15098925-b0d1-4ebc-883f-2b197e16c02e,189727,190213,E rd+ss RNA
846,1cd6c954-a66d-4d27-8a84-42e4ba6e15b7,189727,190793,E rd+ss RNA
847,27bc6093-6e8c-4f87-b14e-eb6c242d0fac,189727,191737,E rd+ss RNA
848,c73f45b2-d6c8-4ac0-a3fc-b2a8a821f265,189727,190796,E rd+ss RNA
849,fc7f10fc-fb99-44a2-8d9e-ee107f41569d,189727,190762,E rd+ss RNA
850,39713bf4-e91c-4817-867e-8ff0859a7f8a,189727,191312,E rd+ss RNA
851,bf1e5b39-95be-4eee-ab42-7dd794991f6b,189727,190307,E rd+ss RNA
852,1bd98d16-8b1a-4232-af49-ed7b5aa21bc4,189727,191709,E rd+ss RNA
853,033d7c18-eec9-4777-b0f9-dfd89eb3b5f3,189727,190142,E rd+ss RNA
854,ed2128d5-784a-406c-b17e-f9d9fbd5341f,189727,190792,E rd+ss RNA
855,d7841d85-c14b-41e8-ae5c-3e8696b0a8b7,189727,190796,E rd+ss RNA
856,d1ea37c0-5afc-45e9-9b48-0a7ccc5210ff,189727,191709,E rd+ss RNA
857,e7c16053-c1bd-499b-afde-da1661ba530d,189727,190793,E rd+ss RNA
858,b138d200-d808-4659-b40d-0d22625cdc38,189727,191742,E rd+ss RNA
859,58156912-6d35-4424-906b-0402ea4af7fb,189727,190792,E rd+ss RNA
860,948cf805-bf0e-4c48-8b87-05197b35335f,189727,190793,E rd+ss RNA
861,341602a1-e2eb-4954-adf5-eb604cef67f0,189727,190797,E rd+ss RNA
862,0ced34ad-db8f-4264-93a1-f4436d7dc1fa,189727,190793,E rd+ss RNA
863,e4c4b99c-19cb-4b16-a3d2-a004a1977fe4,189727,190760,E rd+ss RNA
864,3b79d495-0a2e-41a6-9276-d5b239e14639,189727,190796,E rd+ss RNA
865,91433dab-3089-49c8-a3b5-e34d72786656,189727,190334,E rd+ss RNA
866,2faeb7cd-f168-4c8b-82c6-dfba69dae6fb,189727,191709,E rd+ss RNA
867,7ad6749a-500d-47a8-a992-111b083ca9e2,189727,190783,E rd+ss RNA
868,4a4e7901-17e4-4381-8c66-57d573171245,189727,190739,E rd+ss RNA
869,06c006e1-9fbf-4be7-abe7-c691dc6d1056,189727,190762,E rd+ss RNA
870,4eae17a5-428a-4172-8f63-8be2b9156318,189727,191709,E rd+ss RNA
871,cf9b2d05-7d01-49cc-ab13-be39d3d200dc,189727,190801,E rd+ss RNA
872,14ba9aa4-db4f-488e-9e86-88e4582d95fa,189727,190761,E rd+ss RNA
873,3f71ce4c-2510-4072-b157-ca23a02196da,189727,190902,E rd+ss RNA
874,4d072f27-65dd-4cd7-8568-6a60aa213dc8,189727,191715,E rd+ss RNA
875,ca216d6f-d585-4a99-a2cc-f2485e3b4dec,189727,190793,E rd+ss RNA
876,45e2a635-0e32-4e93-a38a-363901a932e9,189727,190731,E rd+ss RNA
877,0db2afa8-0191-4def-81e8-416fe03bd29d,189727,190793,E rd+ss RNA
878,84f036f2-bb48-4417-929a-e95064b2d94f,189727,190763,E rd+ss RNA
879,7cc7dfa0-c24a-4011-aebf-62abe533cf70,189727,190437,E rd+ss RNA
880,9a2ae864-28fb-478d-87be-98c9fa80d698,189727,190781,E rd+ss RNA
881,d104e285-a7ea-4c71-8a1b-1bd86564070e,189727,190793,E rd+ss RNA
882,428ca43a-0ac6-4bd5-a920-d814f47f9a32,189727,191716,E rd+ss RNA
883,ff8f96a4-c28b-45f1-a19d-ba8a3fdb416e,189727,190763,E rd+ss RNA
884,60262a94-b88d-499c-87ab-22bde40e4fee,189727,190794,E rd+ss RNA
885,2a812f33-03bd-4094-9d59-16b6cb47c56c,189727,190794,E rd+ss RNA
886,28183814-f900-49d3-bbb5-05e788cc98a2,189727,190740,E rd+ss RNA
887,bd5b7581-81da-40c3-bf60-91f6dce4e697,189727,190792,E rd+ss RNA
888,a918ccfa-2884-4998-968a-88e463103ef8,189727,190762,E rd+ss RNA
889,448770ec-aa39-41d6-b311-97ab05247aaa,189727,190782,E rd+ss RNA
890,9b5df0aa-2681-4adc-920d-2287a48c885b,189727,190965,E rd+ss RNA
891,6a1b53bc-4a17-4b00-9fd8-307215509848,189727,190792,E rd+ss RNA
892,630a9260-a3d6-4d51-916a-6090171cb005,189727,191744,E rd+ss RNA
893,93632b80-cf37-4198-a65b-07f8fc335644,189727,190793,E rd+ss RNA
894,24845cde-d771-419a-ad65-595056ad8097,189727,190791,E rd+ss RNA
895,ea99aa15-fb58-4b1f-ae9d-fbd07e551553,189727,190797,E rd+ss RNA
896,7d29b115-e311-4ae0-ae46-99fb420a3aa9,189727,190758,E rd+ss RNA
897,8083900a-261b-469d-b2cf-c0edb699ef50,189727,190796,E rd+ss RNA
898,b7287db9-c044-42bd-a8d0-5cffc198808c,189727,190763,E rd+ss RNA
899,51dfbc41-6654-4732-a68c-e5cbed507f72,189727,191705,E rd+ss RNA
900,1fadfee4-e755-409a-8b39-050ac0588d98,189727,190189,E rd+ss RNA
901,58167b45-de2c-4400-a53b-bd16bcfe6fda,189727,190793,E rd+ss RNA
902,4eee49a3-c920-4eae-9ca8-4e0c137865a4,189727,190801,E rd+ss RNA
903,99135034-104d-40e6-8f13-9d59a6302a21,189727,191741,E rd+ss RNA
904,ff577626-2532-453f-8796-236a891bd335,189727,191739,E rd+ss RNA
905,1092c6d3-4475-48c8-bc38-206ae18e54bd,189727,190284,E rd+ss RNA
906,4d0f0ab1-9cab-4828-a502-1b4601ffca8f,189727,190798,E rd+ss RNA
907,efb483df-3fa7-4b8c-b912-3b4d81956e74,189727,190792,E rd+ss RNA
908,49520c20-0728-4b02-88fc-0368225f154b,189727,191742,E rd+ss RNA
909,213725c5-ff42-4f3b-8621-bc238632dad1,189727,190793,E rd+ss RNA
910,a460eea9-9c1f-4124-8dfd-3c49bb5fd3cf,189727,190796,E rd+ss RNA
911,0f554468-c5f9-49fa-90e6-8a3b391aeefb,189727,191750,E rd+ss RNA
912,1bd621b8-fe94-4e94-9b3d-86aa10163da2,189727,190793,E rd+ss RNA
913,e159937a-cee6-4c45-a549-a814dce5a9d8,189727,190340,E rd+ss RNA
914,50605556-b9a9-4adb-9197-15bacdbf9154,189727,190763,E rd+ss RNA
915,73b35fe7-76dd-46a6-85a7-ac5164231d70,189727,191741,E rd+ss RNA
916,a7fa8d2b-2769-41dd-b70e-7d1cd067d0e9,189727,190290,E rd+ss RNA
917,dac08cb2-141d-40a2-b18b-3074368a6415,189727,190763,E rd+ss RNA
918,5d4e106f-e3fe-4ab9-a88a-8dd9c06e1529,189727,191739,E rd+ss RNA
919,6513b999-2a51-4262-9204-7db906fc0f1e,189727,190760,E rd+ss RNA
920,5dec64ee-27d7-4929-b077-2921312e36b3,189727,190787,E rd+ss RNA
921,a1f1d54b-6052-4463-95fd-5671b9dd7734,189727,190793,E rd+ss RNA
922,85a69902-a616-41ac-b56a-c6807f19508a,189727,190792,E rd+ss RNA
923,70067582-0446-483e-af85-20b9e2f4c73c,189727,190797,E rd+ss RNA
924,1ae3e88f-9513-464f-b10c-13bf1c952111,189727,190209,E rd+ss RNA
925,2c762cef-799b-447c-8daa-f3a23389cdea,189727,191669,E rd+ss RNA
926,d2ee17bd-1159-45e7-a5ca-379ecf650bc8,189727,190793,E rd+ss RNA
927,f3ff8624-3c19-4167-9280-bc5a7e45262c,189727,191597,E rd+ss RNA
928,cf4d0797-6b15-4e9b-800e-08539497db42,189727,191560,E rd+ss RNA
929,68fdacb7-6683-4aa4-b3ff-a3a60aeeae03,189727,190763,E rd+ss RNA
930,68258f8e-d4f3-4b51-9494-3fa8d8fe54f0,189727,190763,E rd+ss RNA
931,dea7d8d2-5978-4056-833d-b90c7cbef546,189727,190764,E rd+ss RNA
932,c6ceac96-e4e8-48f7-8822-23fd006a3d36,189727,190797,E rd+ss RNA
933,49a497eb-3810-4c58-a2d6-f7a78977c30a,189727,190796,E rd+ss RNA
934,c535e33a-c9fc-4071-8d7e-49681b8e21a7,189727,190763,E rd+ss RNA
935,02f17d07-04c2-4396-8bcb-22fe989f9cd5,189727,190766,E rd+ss RNA
936,bfaa6d0c-4b26-4deb-b679-7fc0bbec92a8,189727,190721,E rd+ss RNA
937,153d5f04-77e2-4414-bbc7-66d3a684e425,189727,190763,E rd+ss RNA
938,61234683-cd32-42ae-973e-619543cb101c,189727,190796,E rd+ss RNA
939,3d4bcbbe-627b-4c1c-920e-933cbd0e837f,189727,190793,E rd+ss RNA
940,e7f669d6-8c56-4e30-9ce0-791f1a292bcc,189727,190792,E rd+ss RNA
941,fe4001a2-d24e-417f-9ae4-959da4ff182c,189727,190786,E rd+ss RNA
942,1711f365-ce4b-471d-800f-b7bc06f166b6,189727,190763,E rd+ss RNA
943,3143fd34-a719-44f0-926c-e980a9c74d27,189727,190762,E rd+ss RNA
944,65117abb-2668-4d87-85a3-776d8860c78e,189727,190793,E rd+ss RNA
945,87264bb3-900c-4c8b-becc-f86aa80e723c,189727,190764,E rd+ss RNA
946,7e33a73c-eeb4-4fa0-974d-150c66646e3a,189727,190733,E rd+ss RNA
947,dc99f374-18ab-44ba-9865-2bb1527a04ba,189727,191712,E rd+ss RNA
948,715b8d1f-d409-49a1-8171-55735f7b0fe6,189727,190756,E rd+ss RNA
949,7dfb5cd1-53d8-4482-915a-07397799eb81,189727,191738,E rd+ss RNA
950,0e9866e8-8639-4c24-9503-788f5aefe9c1,189727,190793,E rd+ss RNA
951,3cc7c074-5d92-45ff-8d7c-71ecb9204183,189727,191739,E rd+ss RNA
952,0151bd58-1223-41b7-9270-ddafd9013d0f,189727,190735,E rd+ss RNA
953,8ae18b52-648e-40b0-a237-ace752121b2f,189727,190792,E rd+ss RNA
954,00b48a48-e3fc-4ed1-b0d8-8977ce6462a8,189727,190796,E rd+ss RNA
955,59433b1c-61e3-4c65-bcb9-be3d0908c13b,189727,191742,E rd+ss RNA
956,07e3b3b0-64af-4864-8c9e-1f45780cf34e,189727,190763,E rd+ss RNA
957,59528569-3ff6-4c93-a3d6-65bd43c34eb0,189727,190793,E rd+ss RNA
958,213186cf-7a57-4264-8770-57ffb04d5136,189727,190792,E rd+ss RNA
959,3bb96e19-31fb-4925-93ce-1670c2f5c84b,189727,190801,E rd+ss RNA
960,463a21fa-5824-4c87-8ec6-bca11fe0df98,189727,190793,E rd+ss RNA
961,8c4d01c9-b17c-4e58-9e46-f8169520801f,189727,191739,E rd+ss RNA
962,8170f0a3-2bc7-435f-9dd3-bdf535c53960,189727,191130,E rd+ss RNA
963,f252ee0e-905a-4e0d-9169-7da910a893c6,189727,190785,E rd+ss RNA
964,be5f140b-f048-428f-a2af-2ad01fcc115f,189727,190801,E rd+ss RNA
965,12db20c2-fa51-4ac3-8872-7499f051bd6d,189727,191741,E rd+ss RNA
966,008ee755-0c25-4868-95b9-5464c33951d5,189727,191710,E rd+ss RNA
967,57cc9a4a-5a00-4058-8b72-af3e3c40f5f3,189727,190698,E rd+ss RNA
968,4a174664-8fb6-45cf-82cb-68f49ac62c0b,189727,190163,E rd+ss RNA
969,4e2d69dd-4981-438d-a4a4-8bb1d7f9169e,189727,190764,E rd+ss RNA
970,988a093a-1179-43b9-823b-92d7639ee081,189727,191710,E rd+ss RNA
971,76c5f5f2-db9c-4894-8585-b53611092882,189727,190785,E rd+ss RNA
972,98a9ca0a-d579-4452-b1dd-6062535d8130,189727,191716,E rd+ss RNA
973,30479557-fbaa-4da6-a646-7287280a1de0,189727,190792,E rd+ss RNA
974,2c46941c-ca53-4fca-9ef0-e0f828a3b138,189727,190727,E rd+ss RNA
975,f8cee551-6479-4125-98d7-f9be3fc8a382,189727,190797,E rd+ss RNA
976,649f92ac-4883-4503-a4d8-ebcf31f0bf46,189727,190762,E rd+ss RNA
977,a16756f5-4229-4572-8822-8956a8332f90,189727,190793,E rd+ss RNA
978,ac8118eb-493d-4953-9e05-c0e7ca1cf503,189727,190791,E rd+ss RNA
979,2c808f03-7dc7-4d4b-967d-09571aa0eb33,189727,190763,E rd+ss RNA
980,48a7decd-0c34-4b0e-affb-3616ae28de95,189727,190575,E rd+ss RNA
981,22449b17-6c59-426b-8f78-a77bd5d2dc87,189727,190798,E rd+ss RNA
982,0100c14d-e2c5-4c4d-bf37-d97bcaaa2844,189727,190734,E rd+ss RNA
983,d653336a-c735-4573-bbd2-4f0552b4387e,189727,190799,E rd+ss RNA
984,c4462284-1a8a-4c6b-9361-2b2a3007a474,189727,189859,E rd+ss RNA
985,ed82014e-d5b7-4e9d-a376-f84f92ee250e,189727,191706,E rd+ss RNA
986,b3e59b3d-5be2-436d-8c8d-454ca122b6da,189727,190798,E rd+ss RNA
987,bf9024e8-5143-4367-b2ce-47243ec386b2,189727,190797,E rd+ss RNA
988,f1747038-1fc5-473e-8b45-456f4f54fc18,189727,190776,E rd+ss RNA
989,c48177ed-8761-4cb6-8373-4966f305aaa6,189727,191705,E rd+ss RNA
990,43468811-e2ec-41df-95fa-cf560186d5d2,189727,190793,E rd+ss RNA
991,e3eed2f8-a1b4-4d6a-a1be-ad36ee6de7d0,189727,190794,E rd+ss RNA
992,135ce80d-bdb3-4057-b9da-cc19b10d2ad0,189727,190189,E rd+ss RNA
993,f4253336-4cb2-4577-9b93-84f3026f50bf,189727,190522,E rd+ss RNA
994,b3f55273-3b61-4aa5-932f-8bbc3f238673,189727,190794,E rd+ss RNA
995,09342e18-165a-472d-8db1-2335aebf7f0e,189727,190798,E rd+ss RNA
996,9896c286-21cf-451a-a000-86ecc2a10875,189727,191742,E rd+ss RNA
997,d22c2928-5306-4d62-8b77-80ab48afbb1c,189727,191743,E rd+ss RNA
998,043f6b18-d224-491c-962c-d51da220f338,189727,191716,E rd+ss RNA
999,6cea52cc-ef05-4c00-9ef2-042d6f0d6499,189727,190792,E rd+ss RNA
1000,488aa47e-3245-4417-8604-1afb2d69a92e,189727,190797,E rd+ss RNA
1001,d68db9ee-d5cf-463b-bc47-cdbd285c8391,189727,190328,E rd+ss RNA
1002,91b6978d-6e27-4176-9458-5ceb48956e18,189727,190801,E rd+ss RNA
1003,476ea8e6-92fb-476c-987f-99bf73789381,189727,190793,E rd+ss RNA
1004,2d9a1157-6cc5-4675-b857-5fa7bbe3366f,189727,190801,E rd+ss RNA
1005,12fe4991-243e-4818-a7bb-a330abbf6b5a,189727,191697,E rd+ss RNA
1006,0ae921e9-eb41-49d6-a759-de44ea7fcf77,189727,190721,E rd+ss RNA
1007,4a5e8930-504a-4e96-a0e4-e46997dd88c5,189727,190793,E rd+ss RNA
1008,5d84e0f5-ca12-4acc-91e0-a00498bec122,189727,191649,E rd+ss RNA
1009,c6f39f4e-05c9-4ed1-8326-1e846261e99f,189727,190760,E rd+ss RNA
1010,1b642ed3-9503-4b6b-a84e-81f683f0daeb,189727,190960,E rd+ss RNA
1011,08224439-76c9-4013-b99b-a7e598957a64,189727,190792,E rd+ss RNA
1012,e615fa28-32c1-436c-bcc4-302105ae30c9,189727,191654,E rd+ss RNA
1013,770d3a99-64ae-4112-b555-2e5a1ef218c6,189727,191712,E rd+ss RNA
1014,f18c06a5-2b1b-49b8-abfd-b99c1814fdef,189727,190793,E rd+ss RNA
1015,10f2daef-e4fb-45ec-a6d4-2ac049f67259,189727,190793,E rd+ss RNA
1016,7570a653-b7fb-484c-b558-cf86c372535c,189727,190792,E rd+ss RNA
1017,72ec20f4-94bb-4441-a72f-e0c760d56188,189727,190763,E rd+ss RNA
1018,8f8809f3-4d30-4ec9-a054-d6c61beb8861,189727,190540,E rd+ss RNA
1019,2cc7d788-b2a5-4d4c-a3fb-3fcc94cddaa9,189727,190792,E rd+ss RNA
1020,821489a2-b76a-4be2-a257-cd3d41b11c89,189727,190760,E rd+ss RNA
1021,cf776e5c-b479-4255-aeaa-fc1cd2daaa3e,189727,190706,E rd+ss RNA
1022,df9dfe6c-882f-4339-9694-d2676826427f,189727,190792,E rd+ss RNA
1023,6ed2bb42-e5a2-4675-ade8-a64237e17768,189727,191743,E rd+ss RNA
1024,e8d8f928-d5b7-4a61-af64-6aa2422f85c5,189727,191815,E rd+ss RNA
1025,f0d397e5-547e-4565-a57c-8c2d7c6a51c6,189727,190295,E rd+ss RNA
1026,91046145-2289-43b0-95d9-62996e7f05f5,189727,190793,E rd+ss RNA
1027,6ab43f5c-5136-49ad-9e8c-59be756ac58f,189727,190762,E rd+ss RNA
1028,a901928c-f7ca-4039-9030-9d6b57e30249,189727,190792,E rd+ss RNA
1029,4a5a0799-f792-4d7c-a0a4-47d42d2e7c80,189727,190793,E rd+ss RNA
1030,a36ac792-bafd-4a5e-9cc4-a685dbb2fa02,189727,191304,E rd+ss RNA
1031,dfd22e99-1d2c-4fd7-8f00-64f090c23a41,189727,190796,E rd+ss RNA
1032,9290f3a0-9ad0-4cb4-ad12-f1c5628bc4dd,189727,190792,E rd+ss RNA
1033,026b29e9-dc45-497d-90de-18ff25211051,189727,190721,E rd+ss RNA
1034,e644df50-2934-475b-b50c-d1749f5d3713,189727,190704,E rd+ss RNA
1035,29e6f5dc-8364-4bd7-ac42-9acd21765d4f,189727,190289,E rd+ss RNA
1036,d73365fc-cfbe-48c7-be4d-71af0d28d91d,189727,190837,E rd+ss RNA
1037,6da89b0a-1db6-4809-8ae8-1eefbb2b7d42,189727,190785,E rd+ss RNA
1038,01a3babb-0944-4cd7-82a3-892c2338da5a,189727,190516,E rd+ss RNA
1039,a1d1f032-a2a0-43fc-a3ed-f5168baa1988,189727,190798,E rd+ss RNA
1040,9ba56ebe-7349-4f17-b8ed-20eb3fde13df,189727,190798,E rd+ss RNA
1041,22b2f18c-e6b3-4096-9617-3fa195e6a529,189727,190792,E rd+ss RNA
1042,c6bcb377-e2e7-43f3-b2c6-6f92f9e3780b,189727,191313,E rd+ss RNA
1043,6aa39f51-ccfd-46d4-ba61-9562b02ea6b8,189727,190793,E rd+ss RNA
1044,0f8899cc-d71c-4d7b-902c-1e6f22261086,189727,190793,E rd+ss RNA
1045,a9d899ef-f8fe-420d-87f6-5e503ad929bd,189727,190792,E rd+ss RNA
1046,fe7f6704-8690-49db-919c-cfcef9418e93,189727,191742,E rd+ss RNA
1047,5d483048-a78e-43bc-b18e-19222793a935,189727,190739,E rd+ss RNA
1048,84262067-3db1-4bad-88ed-3231a38d6b4a,189727,190282,E rd+ss RNA
1049,0d3ae230-eb75-473b-8a4d-bf7ac2cd15c2,189727,190792,E rd+ss RNA
1050,71619533-eee2-4a19-98a6-651b8fe9f88d,189727,190794,E rd+ss RNA
1051,49be22f9-f750-4a34-b3c1-d11740e7cbe2,189727,190799,E rd+ss RNA
1052,8a58043a-9286-426d-b3a8-780fabc65ba2,189727,190795,E rd+ss RNA
1053,5db38300-b19f-4864-80e4-878e11d8033b,189727,190791,E rd+ss RNA
1054,345632e9-4797-46dc-b3c8-6e68cf949dd8,189727,190793,E rd+ss RNA
1055,5118f0b3-4ed1-4864-9218-7716b8eee0ab,189727,190793,E rd+ss RNA
1056,8b194327-fb78-4ea3-bfbb-72b5704c9c9f,189727,190792,E rd+ss RNA
